ip,channel,strength,ssid,time,lat,lon
C8:84:A1:7D:60:A6,11,-69,_Free_Wifi_Berlin,1668710618,n/a,n/a
C8:84:A1:7D:60:A1,11,-69, ,1668710618,n/a,n/a
CC:DB:93:1A:35:83,6,-83,TUB-Guest,1668710618,n/a,n/a
C8:84:A1:93:04:46,11,-66,_Free_Wifi_Berlin,1668710618,n/a,n/a
CC:DB:93:1A:35:86,6,-82,_Free_Wifi_Berlin,1668710618,n/a,n/a
C8:84:A1:93:04:41,11,-65, ,1668710618,n/a,n/a
CC:DB:93:1A:35:81,6,-83, ,1668710618,n/a,n/a
C8:84:A1:7C:DA:A1,1,-76, ,1668710618,n/a,n/a
C8:84:A1:7C:DA:A2,1,-76,eduroam,1668710618,n/a,n/a
C8:84:A1:7C:DA:A3,1,-76,TUB-Guest,1668710618,n/a,n/a
C8:84:A1:7C:DA:A6,1,-76,_Free_Wifi_Berlin,1668710618,n/a,n/a
5C:E1:76:66:02:E1,1,-72, ,1668710618,n/a,n/a
5C:E1:76:66:02:E3,1,-82,TUB-Guest,1668710618,n/a,n/a
5C:E1:76:66:02:E6,1,-82,_Free_Wifi_Berlin,1668710618,n/a,n/a
CC:DB:93:1A:35:82,6,-82,eduroam,1668710618,n/a,n/a
5C:E1:76:66:02:E2,1,-72,eduroam,1668710618,n/a,n/a
C8:84:A1:7C:DA:A1,1,-72, ,1668710633,n/a,n/a
C8:84:A1:7C:DA:A2,1,-75,eduroam,1668710633,n/a,n/a
C8:84:A1:7C:DA:A3,1,-75,TUB-Guest,1668710633,n/a,n/a
C8:84:A1:7C:DA:A6,1,-73,_Free_Wifi_Berlin,1668710633,n/a,n/a
B8:D7:AF:19:A9:9B,1,-80,sandlab_11mc_test,1668710633,n/a,n/a
24:F5:A2:2D:EB:91,1,-64,LAA-Coexistence Experiment,1668710633,n/a,n/a
C8:84:A1:93:04:41,11,-65, ,1668710633,n/a,n/a
C8:84:A1:93:04:42,11,-65,eduroam,1668710633,n/a,n/a
C8:84:A1:93:04:43,11,-65,TUB-Guest,1668710633,n/a,n/a
C8:84:A1:93:04:46,11,-65,_Free_Wifi_Berlin,1668710633,n/a,n/a
C8:84:A1:7D:60:A1,11,-71, ,1668710633,n/a,n/a
C8:84:A1:7D:60:A2,11,-71,eduroam,1668710633,n/a,n/a
C8:84:A1:7D:60:A6,11,-71,_Free_Wifi_Berlin,1668710633,n/a,n/a
C8:84:A1:7D:60:A3,11,-71,TUB-Guest,1668710633,n/a,n/a
64:66:B3:6F:90:2B,11,-84,TKN-VRULab,1668710633,n/a,n/a
64:70:02:3E:AA:D1,13,-60,Schwammerl2,1668710633,n/a,n/a
C8:84:A1:7C:D1:21,1,-84, ,1668710633,n/a,n/a
C8:84:A1:7C:DA:A1,1,-72, ,1668710637,n/a,n/a
C8:84:A1:7C:DA:A2,1,-77,eduroam,1668710637,n/a,n/a
C8:84:A1:7C:DA:A3,1,-79,TUB-Guest,1668710637,n/a,n/a
C8:84:A1:7C:DA:A6,1,-79,_Free_Wifi_Berlin,1668710637,n/a,n/a
B8:D7:AF:19:A9:9B,1,-79,sandlab_11mc_test,1668710637,n/a,n/a
24:F5:A2:2D:EB:91,1,-64,LAA-Coexistence Experiment,1668710637,n/a,n/a
C8:84:A1:93:04:41,11,-65, ,1668710637,n/a,n/a
C8:84:A1:93:04:42,11,-65,eduroam,1668710637,n/a,n/a
C8:84:A1:93:04:43,11,-64,TUB-Guest,1668710637,n/a,n/a
C8:84:A1:93:04:46,11,-66,_Free_Wifi_Berlin,1668710637,n/a,n/a
C8:84:A1:7D:60:A1,11,-71, ,1668710637,n/a,n/a
C8:84:A1:7D:60:A2,11,-72,eduroam,1668710637,n/a,n/a
C8:84:A1:7D:60:A6,11,-73,_Free_Wifi_Berlin,1668710637,n/a,n/a
C8:84:A1:7D:60:A3,11,-71,TUB-Guest,1668710637,n/a,n/a
64:66:B3:6F:90:2B,11,-84,TKN-VRULab,1668710637,n/a,n/a
64:70:02:3E:AA:D1,13,-58,Schwammerl2,1668710637,n/a,n/a
C8:84:A1:7C:D1:21,1,-84, ,1668710637,n/a,n/a
5C:E1:76:66:02:E2,1,-88,eduroam,1668710637,n/a,n/a
5C:E1:76:66:02:E3,1,-84,TUB-Guest,1668710637,n/a,n/a
5C:E1:76:66:02:E6,1,-84,_Free_Wifi_Berlin,1668710637,n/a,n/a
C8:84:A1:7C:DA:A1,1,-72, ,1668710639,n/a,n/a
C8:84:A1:7C:DA:A2,1,-77,eduroam,1668710639,n/a,n/a
C8:84:A1:7C:DA:A3,1,-79,TUB-Guest,1668710639,n/a,n/a
C8:84:A1:7C:DA:A6,1,-79,_Free_Wifi_Berlin,1668710639,n/a,n/a
B8:D7:AF:19:A9:9B,1,-79,sandlab_11mc_test,1668710639,n/a,n/a
24:F5:A2:2D:EB:91,1,-64,LAA-Coexistence Experiment,1668710639,n/a,n/a
C8:84:A1:93:04:41,11,-65, ,1668710639,n/a,n/a
C8:84:A1:93:04:42,11,-65,eduroam,1668710639,n/a,n/a
C8:84:A1:93:04:43,11,-66,TUB-Guest,1668710639,n/a,n/a
C8:84:A1:93:04:46,11,-66,_Free_Wifi_Berlin,1668710639,n/a,n/a
C8:84:A1:7D:60:A1,11,-71, ,1668710639,n/a,n/a
C8:84:A1:7D:60:A2,11,-72,eduroam,1668710639,n/a,n/a
C8:84:A1:7D:60:A6,11,-73,_Free_Wifi_Berlin,1668710639,n/a,n/a
C8:84:A1:7D:60:A3,11,-71,TUB-Guest,1668710639,n/a,n/a
64:66:B3:6F:90:2B,11,-84,TKN-VRULab,1668710639,n/a,n/a
64:70:02:3E:AA:D1,13,-58,Schwammerl2,1668710639,n/a,n/a
C8:84:A1:7C:D1:21,1,-84, ,1668710639,n/a,n/a
5C:E1:76:66:02:E2,1,-88,eduroam,1668710639,n/a,n/a
5C:E1:76:66:02:E3,1,-84,TUB-Guest,1668710639,n/a,n/a
5C:E1:76:66:02:E6,1,-84,_Free_Wifi_Berlin,1668710639,n/a,n/a
CC:DB:93:1A:35:82,6,-83,eduroam,1668710639,n/a,n/a
A4:88:73:AE:3F:E6,11,-83,_Free_Wifi_Berlin,1668710639,n/a,n/a
C8:84:A1:7C:DA:A1,1,-72, ,1668710641,n/a,n/a
C8:84:A1:7C:DA:A2,1,-77,eduroam,1668710641,n/a,n/a
C8:84:A1:7C:DA:A3,1,-79,TUB-Guest,1668710641,n/a,n/a
C8:84:A1:7C:DA:A6,1,-79,_Free_Wifi_Berlin,1668710641,n/a,n/a
B8:D7:AF:19:A9:9B,1,-71,sandlab_11mc_test,1668710641,n/a,n/a
24:F5:A2:2D:EB:91,1,-56,LAA-Coexistence Experiment,1668710641,n/a,n/a
C8:84:A1:93:04:41,11,-67, ,1668710641,n/a,n/a
C8:84:A1:93:04:42,11,-66,eduroam,1668710641,n/a,n/a
C8:84:A1:93:04:43,11,-67,TUB-Guest,1668710641,n/a,n/a
C8:84:A1:93:04:46,11,-67,_Free_Wifi_Berlin,1668710641,n/a,n/a
C8:84:A1:7D:60:A1,11,-71, ,1668710641,n/a,n/a
C8:84:A1:7D:60:A2,11,-73,eduroam,1668710641,n/a,n/a
C8:84:A1:7D:60:A6,11,-72,_Free_Wifi_Berlin,1668710641,n/a,n/a
C8:84:A1:7D:60:A3,11,-72,TUB-Guest,1668710641,n/a,n/a
64:66:B3:6F:90:2B,11,-84,TKN-VRULab,1668710641,n/a,n/a
64:70:02:3E:AA:D1,13,-59,Schwammerl2,1668710641,n/a,n/a
C8:84:A1:7C:D1:21,1,-84, ,1668710641,n/a,n/a
5C:E1:76:66:02:E2,1,-88,eduroam,1668710641,n/a,n/a
5C:E1:76:66:02:E3,1,-84,TUB-Guest,1668710641,n/a,n/a
5C:E1:76:66:02:E6,1,-84,_Free_Wifi_Berlin,1668710641,n/a,n/a
CC:DB:93:1A:35:82,6,-83,eduroam,1668710641,n/a,n/a
A4:88:73:AE:3F:E6,11,-83,_Free_Wifi_Berlin,1668710641,n/a,n/a
CC:DB:93:1A:35:86,6,-86,_Free_Wifi_Berlin,1668710641,n/a,n/a
C8:84:A1:7C:DA:A1,1,-72, ,1668710646,n/a,n/a
C8:84:A1:7C:DA:A2,1,-77,eduroam,1668710646,n/a,n/a
C8:84:A1:7C:DA:A3,1,-77,TUB-Guest,1668710646,n/a,n/a
C8:84:A1:7C:DA:A6,1,-77,_Free_Wifi_Berlin,1668710646,n/a,n/a
B8:D7:AF:19:A9:9B,1,-70,sandlab_11mc_test,1668710646,n/a,n/a
24:F5:A2:2D:EB:91,1,-53,LAA-Coexistence Experiment,1668710646,n/a,n/a
C8:84:A1:93:04:41,11,-64, ,1668710646,n/a,n/a
C8:84:A1:93:04:42,11,-64,eduroam,1668710646,n/a,n/a
C8:84:A1:93:04:43,11,-64,TUB-Guest,1668710646,n/a,n/a
C8:84:A1:93:04:46,11,-65,_Free_Wifi_Berlin,1668710646,n/a,n/a
C8:84:A1:7D:60:A1,11,-75, ,1668710646,n/a,n/a
C8:84:A1:7D:60:A2,11,-74,eduroam,1668710646,n/a,n/a
C8:84:A1:7D:60:A6,11,-73,_Free_Wifi_Berlin,1668710646,n/a,n/a
C8:84:A1:7D:60:A3,11,-75,TUB-Guest,1668710646,n/a,n/a
64:66:B3:6F:90:2B,11,-78,TKN-VRULab,1668710646,n/a,n/a
64:70:02:3E:AA:D1,13,-64,Schwammerl2,1668710646,n/a,n/a
C8:84:A1:7C:D1:21,1,-84, ,1668710646,n/a,n/a
5C:E1:76:66:02:E2,1,-85,eduroam,1668710646,n/a,n/a
5C:E1:76:66:02:E3,1,-85,TUB-Guest,1668710646,n/a,n/a
5C:E1:76:66:02:E6,1,-85,_Free_Wifi_Berlin,1668710646,n/a,n/a
CC:DB:93:1A:35:82,6,-82,eduroam,1668710646,n/a,n/a
A4:88:73:AE:3F:E6,11,-83,_Free_Wifi_Berlin,1668710646,n/a,n/a
CC:DB:93:1A:35:86,6,-84,_Free_Wifi_Berlin,1668710646,n/a,n/a
5C:E1:76:66:02:E1,1,-85, ,1668710646,n/a,n/a
CC:DB:93:1A:35:81,6,-83, ,1668710646,n/a,n/a
CC:DB:93:1A:35:83,6,-83,TUB-Guest,1668710646,n/a,n/a
C8:84:A1:7C:DA:A1,1,-72, ,1668710649,n/a,n/a
C8:84:A1:7C:DA:A2,1,-77,eduroam,1668710649,n/a,n/a
C8:84:A1:7C:DA:A3,1,-77,TUB-Guest,1668710649,n/a,n/a
C8:84:A1:7C:DA:A6,1,-77,_Free_Wifi_Berlin,1668710649,n/a,n/a
B8:D7:AF:19:A9:9B,1,-73,sandlab_11mc_test,1668710649,n/a,n/a
24:F5:A2:2D:EB:91,1,-54,LAA-Coexistence Experiment,1668710649,n/a,n/a
C8:84:A1:93:04:41,11,-64, ,1668710649,n/a,n/a
C8:84:A1:93:04:42,11,-66,eduroam,1668710649,n/a,n/a
C8:84:A1:93:04:43,11,-65,TUB-Guest,1668710649,n/a,n/a
C8:84:A1:93:04:46,11,-65,_Free_Wifi_Berlin,1668710649,n/a,n/a
C8:84:A1:7D:60:A1,11,-75, ,1668710649,n/a,n/a
C8:84:A1:7D:60:A2,11,-74,eduroam,1668710649,n/a,n/a
C8:84:A1:7D:60:A6,11,-73,_Free_Wifi_Berlin,1668710649,n/a,n/a
C8:84:A1:7D:60:A3,11,-75,TUB-Guest,1668710649,n/a,n/a
64:66:B3:6F:90:2B,11,-78,TKN-VRULab,1668710649,n/a,n/a
64:70:02:3E:AA:D1,13,-64,Schwammerl2,1668710649,n/a,n/a
C8:84:A1:7C:D1:21,1,-84, ,1668710649,n/a,n/a
5C:E1:76:66:02:E2,1,-85,eduroam,1668710649,n/a,n/a
5C:E1:76:66:02:E3,1,-85,TUB-Guest,1668710649,n/a,n/a
5C:E1:76:66:02:E6,1,-85,_Free_Wifi_Berlin,1668710649,n/a,n/a
CC:DB:93:1A:35:82,6,-82,eduroam,1668710649,n/a,n/a
A4:88:73:AE:3F:E6,11,-83,_Free_Wifi_Berlin,1668710649,n/a,n/a
CC:DB:93:1A:35:86,6,-84,_Free_Wifi_Berlin,1668710649,n/a,n/a
5C:E1:76:66:02:E1,1,-85, ,1668710649,n/a,n/a
CC:DB:93:1A:35:81,6,-83, ,1668710649,n/a,n/a
CC:DB:93:1A:35:83,6,-83,TUB-Guest,1668710649,n/a,n/a
C8:84:A1:7C:DA:A1,1,-78, ,1668710651,n/a,n/a
C8:84:A1:7C:DA:A2,1,-77,eduroam,1668710651,n/a,n/a
C8:84:A1:7C:DA:A3,1,-77,TUB-Guest,1668710651,n/a,n/a
C8:84:A1:7C:DA:A6,1,-77,_Free_Wifi_Berlin,1668710651,n/a,n/a
B8:D7:AF:19:A9:9B,1,-75,sandlab_11mc_test,1668710651,n/a,n/a
24:F5:A2:2D:EB:91,1,-57,LAA-Coexistence Experiment,1668710651,n/a,n/a
C8:84:A1:93:04:41,11,-64, ,1668710651,n/a,n/a
C8:84:A1:93:04:42,11,-66,eduroam,1668710651,n/a,n/a
C8:84:A1:93:04:43,11,-65,TUB-Guest,1668710651,n/a,n/a
C8:84:A1:93:04:46,11,-65,_Free_Wifi_Berlin,1668710651,n/a,n/a
C8:84:A1:7D:60:A1,11,-75, ,1668710651,n/a,n/a
C8:84:A1:7D:60:A2,11,-69,eduroam,1668710651,n/a,n/a
C8:84:A1:7D:60:A6,11,-69,_Free_Wifi_Berlin,1668710651,n/a,n/a
C8:84:A1:7D:60:A3,11,-69,TUB-Guest,1668710651,n/a,n/a
64:66:B3:6F:90:2B,11,-81,TKN-VRULab,1668710651,n/a,n/a
64:70:02:3E:AA:D1,13,-60,Schwammerl2,1668710651,n/a,n/a
C8:84:A1:7C:D1:21,1,-84, ,1668710651,n/a,n/a
5C:E1:76:66:02:E2,1,-85,eduroam,1668710651,n/a,n/a
5C:E1:76:66:02:E3,1,-85,TUB-Guest,1668710651,n/a,n/a
5C:E1:76:66:02:E6,1,-85,_Free_Wifi_Berlin,1668710651,n/a,n/a
CC:DB:93:1A:35:82,6,-82,eduroam,1668710651,n/a,n/a
A4:88:73:AE:3F:E6,11,-83,_Free_Wifi_Berlin,1668710651,n/a,n/a
CC:DB:93:1A:35:86,6,-84,_Free_Wifi_Berlin,1668710651,n/a,n/a
5C:E1:76:66:02:E1,1,-85, ,1668710651,n/a,n/a
CC:DB:93:1A:35:81,6,-83, ,1668710651,n/a,n/a
CC:DB:93:1A:35:83,6,-83,TUB-Guest,1668710651,n/a,n/a
C8:84:A1:7C:DA:A1,1,-73, ,1668710655,n/a,n/a
C8:84:A1:7C:DA:A2,1,-73,eduroam,1668710655,n/a,n/a
C8:84:A1:7C:DA:A3,1,-73,TUB-Guest,1668710655,n/a,n/a
C8:84:A1:7C:DA:A6,1,-72,_Free_Wifi_Berlin,1668710655,n/a,n/a
B8:D7:AF:19:A9:9B,1,-77,sandlab_11mc_test,1668710655,n/a,n/a
24:F5:A2:2D:EB:91,1,-57,LAA-Coexistence Experiment,1668710655,n/a,n/a
C8:84:A1:93:04:41,11,-64, ,1668710655,n/a,n/a
C8:84:A1:93:04:42,11,-67,eduroam,1668710655,n/a,n/a
C8:84:A1:93:04:43,11,-65,TUB-Guest,1668710655,n/a,n/a
C8:84:A1:93:04:46,11,-72,_Free_Wifi_Berlin,1668710655,n/a,n/a
C8:84:A1:7D:60:A1,11,-75, ,1668710655,n/a,n/a
C8:84:A1:7D:60:A2,11,-72,eduroam,1668710655,n/a,n/a
C8:84:A1:7D:60:A6,11,-67,_Free_Wifi_Berlin,1668710655,n/a,n/a
C8:84:A1:7D:60:A3,11,-72,TUB-Guest,1668710655,n/a,n/a
64:66:B3:6F:90:2B,11,-82,TKN-VRULab,1668710655,n/a,n/a
64:70:02:3E:AA:D1,13,-58,Schwammerl2,1668710655,n/a,n/a
C8:84:A1:7C:D1:21,1,-84, ,1668710655,n/a,n/a
5C:E1:76:66:02:E2,1,-85,eduroam,1668710655,n/a,n/a
5C:E1:76:66:02:E3,1,-85,TUB-Guest,1668710655,n/a,n/a
5C:E1:76:66:02:E6,1,-85,_Free_Wifi_Berlin,1668710655,n/a,n/a
CC:DB:93:1A:35:82,6,-82,eduroam,1668710655,n/a,n/a
A4:88:73:AE:3F:E6,11,-83,_Free_Wifi_Berlin,1668710655,n/a,n/a
CC:DB:93:1A:35:86,6,-84,_Free_Wifi_Berlin,1668710655,n/a,n/a
5C:E1:76:66:02:E1,1,-84, ,1668710655,n/a,n/a
CC:DB:93:1A:35:81,6,-81, ,1668710655,n/a,n/a
CC:DB:93:1A:35:83,6,-82,TUB-Guest,1668710655,n/a,n/a
C8:84:A1:7C:DA:A1,1,-73, ,1668710658,n/a,n/a
C8:84:A1:7C:DA:A2,1,-73,eduroam,1668710658,n/a,n/a
C8:84:A1:7C:DA:A3,1,-73,TUB-Guest,1668710658,n/a,n/a
C8:84:A1:7C:DA:A6,1,-72,_Free_Wifi_Berlin,1668710658,n/a,n/a
B8:D7:AF:19:A9:9B,1,-74,sandlab_11mc_test,1668710658,n/a,n/a
24:F5:A2:2D:EB:91,1,-53,LAA-Coexistence Experiment,1668710658,n/a,n/a
C8:84:A1:93:04:41,11,-64, ,1668710658,n/a,n/a
C8:84:A1:93:04:42,11,-68,eduroam,1668710658,n/a,n/a
C8:84:A1:93:04:43,11,-69,TUB-Guest,1668710658,n/a,n/a
C8:84:A1:93:04:46,11,-68,_Free_Wifi_Berlin,1668710658,n/a,n/a
C8:84:A1:7D:60:A1,11,-75, ,1668710658,n/a,n/a
C8:84:A1:7D:60:A2,11,-70,eduroam,1668710658,n/a,n/a
C8:84:A1:7D:60:A6,11,-72,_Free_Wifi_Berlin,1668710658,n/a,n/a
C8:84:A1:7D:60:A3,11,-71,TUB-Guest,1668710658,n/a,n/a
64:66:B3:6F:90:2B,11,-82,TKN-VRULab,1668710658,n/a,n/a
64:70:02:3E:AA:D1,13,-59,Schwammerl2,1668710658,n/a,n/a
C8:84:A1:7C:D1:21,1,-84, ,1668710658,n/a,n/a
5C:E1:76:66:02:E2,1,-85,eduroam,1668710658,n/a,n/a
5C:E1:76:66:02:E3,1,-85,TUB-Guest,1668710658,n/a,n/a
5C:E1:76:66:02:E6,1,-85,_Free_Wifi_Berlin,1668710658,n/a,n/a
CC:DB:93:1A:35:82,6,-82,eduroam,1668710658,n/a,n/a
A4:88:73:AE:3F:E6,11,-83,_Free_Wifi_Berlin,1668710658,n/a,n/a
CC:DB:93:1A:35:86,6,-84,_Free_Wifi_Berlin,1668710658,n/a,n/a
5C:E1:76:66:02:E1,1,-84, ,1668710658,n/a,n/a
CC:DB:93:1A:35:81,6,-81, ,1668710658,n/a,n/a
CC:DB:93:1A:35:83,6,-80,TUB-Guest,1668710658,n/a,n/a
C8:84:A1:7C:DA:A1,1,-73, ,1668710660,n/a,n/a
C8:84:A1:7C:DA:A2,1,-73,eduroam,1668710660,n/a,n/a
C8:84:A1:7C:DA:A3,1,-73,TUB-Guest,1668710660,n/a,n/a
C8:84:A1:7C:DA:A6,1,-72,_Free_Wifi_Berlin,1668710660,n/a,n/a
B8:D7:AF:19:A9:9B,1,-69,sandlab_11mc_test,1668710660,n/a,n/a
24:F5:A2:2D:EB:91,1,-61,LAA-Coexistence Experiment,1668710660,n/a,n/a
C8:84:A1:93:04:41,11,-64, ,1668710660,n/a,n/a
C8:84:A1:93:04:42,11,-68,eduroam,1668710660,n/a,n/a
C8:84:A1:93:04:43,11,-69,TUB-Guest,1668710660,n/a,n/a
C8:84:A1:93:04:46,11,-68,_Free_Wifi_Berlin,1668710660,n/a,n/a
C8:84:A1:7D:60:A1,11,-75, ,1668710660,n/a,n/a
C8:84:A1:7D:60:A2,11,-70,eduroam,1668710660,n/a,n/a
C8:84:A1:7D:60:A6,11,-72,_Free_Wifi_Berlin,1668710660,n/a,n/a
C8:84:A1:7D:60:A3,11,-71,TUB-Guest,1668710660,n/a,n/a
64:66:B3:6F:90:2B,11,-82,TKN-VRULab,1668710660,n/a,n/a
64:70:02:3E:AA:D1,13,-53,Schwammerl2,1668710660,n/a,n/a
C8:84:A1:7C:D1:21,1,-84, ,1668710660,n/a,n/a
5C:E1:76:66:02:E2,1,-85,eduroam,1668710660,n/a,n/a
5C:E1:76:66:02:E3,1,-85,TUB-Guest,1668710660,n/a,n/a
5C:E1:76:66:02:E6,1,-85,_Free_Wifi_Berlin,1668710660,n/a,n/a
CC:DB:93:1A:35:82,6,-78,eduroam,1668710660,n/a,n/a
A4:88:73:AE:3F:E6,11,-83,_Free_Wifi_Berlin,1668710660,n/a,n/a
CC:DB:93:1A:35:86,6,-80,_Free_Wifi_Berlin,1668710660,n/a,n/a
5C:E1:76:66:02:E1,1,-84, ,1668710660,n/a,n/a
CC:DB:93:1A:35:81,6,-79, ,1668710660,n/a,n/a
CC:DB:93:1A:35:83,6,-79,TUB-Guest,1668710660,n/a,n/a
C8:84:A1:7C:DA:A1,1,-75, ,1668710662,n/a,n/a
C8:84:A1:7C:DA:A2,1,-74,eduroam,1668710662,n/a,n/a
C8:84:A1:7C:DA:A3,1,-74,TUB-Guest,1668710662,n/a,n/a
C8:84:A1:7C:DA:A6,1,-74,_Free_Wifi_Berlin,1668710662,n/a,n/a
B8:D7:AF:19:A9:9B,1,-69,sandlab_11mc_test,1668710662,n/a,n/a
24:F5:A2:2D:EB:91,1,-60,LAA-Coexistence Experiment,1668710662,n/a,n/a
C8:84:A1:93:04:41,11,-64, ,1668710662,n/a,n/a
C8:84:A1:93:04:42,11,-68,eduroam,1668710662,n/a,n/a
C8:84:A1:93:04:43,11,-69,TUB-Guest,1668710662,n/a,n/a
C8:84:A1:93:04:46,11,-68,_Free_Wifi_Berlin,1668710662,n/a,n/a
C8:84:A1:7D:60:A1,11,-75, ,1668710662,n/a,n/a
C8:84:A1:7D:60:A2,11,-70,eduroam,1668710662,n/a,n/a
C8:84:A1:7D:60:A6,11,-69,_Free_Wifi_Berlin,1668710662,n/a,n/a
C8:84:A1:7D:60:A3,11,-68,TUB-Guest,1668710662,n/a,n/a
64:66:B3:6F:90:2B,11,-82,TKN-VRULab,1668710662,n/a,n/a
64:70:02:3E:AA:D1,13,-53,Schwammerl2,1668710662,n/a,n/a
5C:E1:76:66:02:E2,1,-85,eduroam,1668710662,n/a,n/a
5C:E1:76:66:02:E3,1,-85,TUB-Guest,1668710662,n/a,n/a
5C:E1:76:66:02:E6,1,-85,_Free_Wifi_Berlin,1668710662,n/a,n/a
CC:DB:93:1A:35:82,6,-79,eduroam,1668710662,n/a,n/a
A4:88:73:AE:3F:E6,11,-83,_Free_Wifi_Berlin,1668710662,n/a,n/a
CC:DB:93:1A:35:86,6,-79,_Free_Wifi_Berlin,1668710662,n/a,n/a
5C:E1:76:66:02:E1,1,-84, ,1668710662,n/a,n/a
CC:DB:93:1A:35:81,6,-80, ,1668710662,n/a,n/a
CC:DB:93:1A:35:83,6,-78,TUB-Guest,1668710662,n/a,n/a
C8:84:A1:7C:D1:22,1,-85,eduroam,1668710662,n/a,n/a
C8:84:A1:7C:D1:23,1,-84,TUB-Guest,1668710662,n/a,n/a
C8:84:A1:7C:DA:A1,1,-75, ,1668710665,n/a,n/a
C8:84:A1:7C:DA:A2,1,-74,eduroam,1668710665,n/a,n/a
C8:84:A1:7C:DA:A3,1,-74,TUB-Guest,1668710665,n/a,n/a
C8:84:A1:7C:DA:A6,1,-74,_Free_Wifi_Berlin,1668710665,n/a,n/a
B8:D7:AF:19:A9:9B,1,-69,sandlab_11mc_test,1668710665,n/a,n/a
24:F5:A2:2D:EB:91,1,-60,LAA-Coexistence Experiment,1668710665,n/a,n/a
C8:84:A1:93:04:41,11,-64, ,1668710665,n/a,n/a
C8:84:A1:93:04:42,11,-68,eduroam,1668710665,n/a,n/a
C8:84:A1:93:04:43,11,-69,TUB-Guest,1668710665,n/a,n/a
C8:84:A1:93:04:46,11,-70,_Free_Wifi_Berlin,1668710665,n/a,n/a
C8:84:A1:7D:60:A1,11,-75, ,1668710665,n/a,n/a
C8:84:A1:7D:60:A2,11,-70,eduroam,1668710665,n/a,n/a
C8:84:A1:7D:60:A6,11,-69,_Free_Wifi_Berlin,1668710665,n/a,n/a
C8:84:A1:7D:60:A3,11,-68,TUB-Guest,1668710665,n/a,n/a
64:66:B3:6F:90:2B,11,-83,TKN-VRULab,1668710665,n/a,n/a
64:70:02:3E:AA:D1,13,-53,Schwammerl2,1668710665,n/a,n/a
5C:E1:76:66:02:E2,1,-85,eduroam,1668710665,n/a,n/a
5C:E1:76:66:02:E3,1,-85,TUB-Guest,1668710665,n/a,n/a
5C:E1:76:66:02:E6,1,-85,_Free_Wifi_Berlin,1668710665,n/a,n/a
CC:DB:93:1A:35:82,6,-79,eduroam,1668710665,n/a,n/a
A4:88:73:AE:3F:E6,11,-83,_Free_Wifi_Berlin,1668710665,n/a,n/a
CC:DB:93:1A:35:86,6,-79,_Free_Wifi_Berlin,1668710665,n/a,n/a
5C:E1:76:66:02:E1,1,-84, ,1668710665,n/a,n/a
CC:DB:93:1A:35:81,6,-80, ,1668710665,n/a,n/a
CC:DB:93:1A:35:83,6,-78,TUB-Guest,1668710665,n/a,n/a
C8:84:A1:7C:D1:22,1,-85,eduroam,1668710665,n/a,n/a
C8:84:A1:7C:D1:23,1,-84,TUB-Guest,1668710665,n/a,n/a
C8:84:A1:7C:DA:A1,1,-74, ,1668710670,n/a,n/a
C8:84:A1:7C:DA:A2,1,-75,eduroam,1668710670,n/a,n/a
C8:84:A1:7C:DA:A3,1,-75,TUB-Guest,1668710670,n/a,n/a
C8:84:A1:7C:DA:A6,1,-75,_Free_Wifi_Berlin,1668710670,n/a,n/a
B8:D7:AF:19:A9:9B,1,-69,sandlab_11mc_test,1668710670,n/a,n/a
24:F5:A2:2D:EB:91,1,-58,LAA-Coexistence Experiment,1668710670,n/a,n/a
C8:84:A1:93:04:41,11,-69, ,1668710670,n/a,n/a
C8:84:A1:93:04:42,11,-70,eduroam,1668710670,n/a,n/a
C8:84:A1:93:04:43,11,-69,TUB-Guest,1668710670,n/a,n/a
C8:84:A1:93:04:46,11,-69,_Free_Wifi_Berlin,1668710670,n/a,n/a
C8:84:A1:7D:60:A1,11,-75, ,1668710670,n/a,n/a
C8:84:A1:7D:60:A2,11,-69,eduroam,1668710670,n/a,n/a
C8:84:A1:7D:60:A6,11,-72,_Free_Wifi_Berlin,1668710670,n/a,n/a
C8:84:A1:7D:60:A3,11,-68,TUB-Guest,1668710670,n/a,n/a
64:66:B3:6F:90:2B,11,-82,TKN-VRULab,1668710670,n/a,n/a
64:70:02:3E:AA:D1,13,-54,Schwammerl2,1668710670,n/a,n/a
5C:E1:76:66:02:E2,1,-82,eduroam,1668710670,n/a,n/a
5C:E1:76:66:02:E3,1,-82,TUB-Guest,1668710670,n/a,n/a
5C:E1:76:66:02:E6,1,-83,_Free_Wifi_Berlin,1668710670,n/a,n/a
CC:DB:93:1A:35:82,6,-79,eduroam,1668710670,n/a,n/a
CC:DB:93:1A:35:86,6,-79,_Free_Wifi_Berlin,1668710670,n/a,n/a
5C:E1:76:66:02:E1,1,-84, ,1668710670,n/a,n/a
CC:DB:93:1A:35:81,6,-80, ,1668710670,n/a,n/a
CC:DB:93:1A:35:83,6,-78,TUB-Guest,1668710670,n/a,n/a
C8:84:A1:7C:D1:22,1,-85,eduroam,1668710670,n/a,n/a
C8:84:A1:7C:D1:23,1,-84,TUB-Guest,1668710670,n/a,n/a
C8:84:A1:7C:DA:A1,1,-74, ,1668710673,n/a,n/a
C8:84:A1:7C:DA:A2,1,-74,eduroam,1668710673,n/a,n/a
C8:84:A1:7C:DA:A3,1,-75,TUB-Guest,1668710673,n/a,n/a
